Date,Open,High,Low,Close,Volume,Market Cap
4-Jun-16,569.71,590.13,564.24,572.73,"94,925,296","8,945,981,422"
3-Jun-16,537.68,574.64,536.92,569.19,"122,020,000","8,889,102,698"
2-Jun-16,536.52,540.35,533.08,537.97,"60,378,200","8,399,598,923"
1-Jun-16,531.11,543.08,525.64,536.92,"86,061,800","8,381,321,200"
31-May-16,534.19,546.62,520.66,531.39,"138,450,000","8,293,035,755"
30-May-16,528.47,544.35,522.96,533.86,"87,958,704","8,330,000,111"
29-May-16,527.48,553.96,512.18,526.23,"148,736,992","8,209,050,618"
28-May-16,473.03,533.47,472.7,530.04,"181,199,008","8,266,477,338"
27-May-16,453.52,478.15,453.52,473.46,"164,780,992","7,382,558,440"
26-May-16,449.67,453.64,447.9,453.38,"65,203,800","7,067,871,184"
25-May-16,446.06,450.3,446.06,449.6,"65,231,000","7,007,360,094"
24-May-16,444.29,447.1,443.93,445.98,"65,783,100","6,949,432,035"
23-May-16,439.35,444.35,438.82,444.15,"50,582,500","6,919,346,395"
22-May-16,443.22,443.43,439.04,439.32,"39,657,600","6,842,082,300"
21-May-16,442.97,443.78,441.71,443.19,"42,762,300","6,900,237,725"
20-May-16,437.79,444.05,437.39,442.68,"81,987,904","6,890,716,750"
19-May-16,454.52,454.63,438.71,438.71,"96,027,400","6,827,425,412"
18-May-16,453.69,456,453.3,454.62,"86,850,096","7,073,564,772"
17-May-16,454.01,455.07,453.61,453.78,"64,100,300","7,058,821,457"
16-May-16,457.59,458.2,452.95,454.16,"59,171,500","7,063,120,268"
15-May-16,455.76,458.69,455.46,457.57,"28,514,000","7,114,461,730"
14-May-16,455.82,456.84,454.79,455.67,"37,209,000","7,083,394,303"
13-May-16,454.85,457.05,453.45,455.67,"60,845,000","7,081,726,955"
12-May-16,452.45,454.95,449.25,454.77,"59,849,300","7,065,960,832"
11-May-16,450.86,454.58,450.86,452.73,"50,605,200","7,032,699,388"
10-May-16,460.52,461.93,448.95,450.89,"58,956,100","7,002,714,977"
9-May-16,458.21,462.48,456.53,460.48,"55,493,100","7,149,827,444"
8-May-16,458.43,459.42,455.98,458.55,"40,315,000","7,117,822,794"
7-May-16,459.64,460.67,457.32,458.54,"38,364,500","7,115,722,136"
6-May-16,447.94,461.38,447.07,459.6,"72,796,800","7,130,556,704"
5-May-16,446.71,448.51,445.88,447.98,"50,440,800","6,948,331,748"
4-May-16,450.18,450.38,445.63,446.72,"50,407,300","6,927,161,701"
3-May-16,444.73,451.1,442.62,450.3,"59,366,400","6,980,826,502"
2-May-16,451.93,452.45,441.78,444.67,"92,127,000","6,891,791,430"
1-May-16,448.48,452.48,447.93,451.88,"40,660,100","7,001,712,750"
30-Apr-16,455.18,455.59,447.7,448.32,"69,322,600","6,944,860,514"
29-Apr-16,449.41,455.38,446.02,455.1,"49,258,500","7,048,201,013"
28-Apr-16,445.04,449.55,436.65,449.01,"74,064,704","6,952,183,242"
27-Apr-16,466.26,467.08,444.13,444.69,"93,564,896","6,883,732,526"
26-Apr-16,461.65,467.96,461.62,466.09,"78,971,904","7,213,507,974"
25-Apr-16,459.12,466.62,453.59,461.43,"87,091,800","7,139,621,427"
24-Apr-16,450.56,460.15,448.93,458.55,"68,198,400","7,093,731,211"
23-Apr-16,445.86,450.28,444.33,450.28,"50,485,400","6,964,275,296"
22-Apr-16,449.69,449.81,444.15,445.74,"58,804,400","6,892,364,370"
21-Apr-16,441.42,450.55,440.95,449.42,"68,204,704","6,947,795,903"
20-Apr-16,435.32,443.05,434.41,441.39,"72,890,096","6,821,898,724"
19-Apr-16,428.7,436.02,428.1,435.51,"52,810,500","6,729,223,763"
18-Apr-16,427.61,429.27,427.09,428.59,"55,670,900","6,620,723,761"
17-Apr-16,430.64,431.37,426.08,427.4,"52,125,900","6,600,878,376"
16-Apr-16,429.58,432.63,428.98,430.57,"39,392,800","6,648,182,380"
15-Apr-16,424.43,429.93,424.43,429.71,"54,801,500","6,633,436,610"
14-Apr-16,423.93,425.37,423.01,424.28,"45,281,000","6,548,113,819"
13-Apr-16,425.63,426.66,422.92,423.73,"69,060,400","6,537,929,600"
12-Apr-16,422.84,427.28,422.84,425.19,"70,728,800","6,558,651,418"
11-Apr-16,421.87,422.74,420.53,422.48,"50,747,500","6,515,321,585"
10-Apr-16,419.59,422.43,419.26,421.56,"73,478,600","6,499,536,744"
9-Apr-16,420.81,420.89,416.52,419.41,"49,792,700","6,464,539,022"
8-Apr-16,422.91,425.36,419.64,420.35,"63,454,700","6,477,294,354"
7-Apr-16,423.62,423.66,420.52,422.74,"57,858,600","6,512,693,215"
6-Apr-16,424.28,424.53,422.73,423.41,"59,091,000","6,521,491,709"
5-Apr-16,421.02,424.26,420.61,424.03,"60,718,000","6,529,351,750"
4-Apr-16,421.3,422.34,419.6,421.44,"50,634,300","6,487,898,586"
3-Apr-16,421.17,421.58,419.7,420.9,"38,053,700","6,477,828,309"
2-Apr-16,418.42,422.08,418.42,420.87,"45,681,200","6,475,857,111"
1-Apr-16,416.76,418.17,415.83,417.96,"51,235,700","6,429,593,619"
31-Mar-16,415.26,418.37,415.26,416.73,"60,215,200","6,409,062,819"
30-Mar-16,416.83,416.83,412.5,414.82,"66,034,100","6,378,356,002"
29-Mar-16,424.3,426.2,412.68,416.52,"75,411,504","6,402,954,687"
28-Mar-16,426.55,426.86,423.29,424.23,"68,522,800","6,519,889,575"
27-Mar-16,418.14,428.8,417.71,426.77,"71,229,400","6,557,030,843"
26-Mar-16,417.36,418.99,416.26,417.95,"44,650,400","6,420,042,696"
25-Mar-16,416.51,418.08,415.56,417.18,"52,560,000","6,406,608,048"
24-Mar-16,418.42,418.68,415.49,416.39,"68,346,704","6,393,094,869"
23-Mar-16,418.16,419.27,417.36,418.04,"61,444,200","6,416,845,742"
22-Mar-16,413.13,418.38,412.53,418.09,"66,813,300","6,416,025,151"
21-Mar-16,413.42,413.42,410.38,413.31,"61,655,400","6,341,110,984"
20-Mar-16,410.4,414.63,410.4,413.76,"45,947,900","6,346,546,570"
19-Mar-16,409.27,410.98,407.23,410.44,"58,423,000","6,294,271,612"
18-Mar-16,420.55,420.55,406.14,409.55,"104,940,000","6,279,128,504"
17-Mar-16,417.89,421,417.89,420.62,"83,528,600","6,447,467,967"
16-Mar-16,416.89,417.69,415.91,417.01,"65,185,800","6,390,672,724"
15-Mar-16,416.39,418.13,414.98,416.83,"66,781,700","6,386,304,534"
14-Mar-16,414.2,416.68,414.2,416.44,"95,259,400","6,378,632,901"
13-Mar-16,411.65,416.6,411.64,414.07,"74,322,800","6,340,701,565"
12-Mar-16,421.61,421.8,410.09,411.62,"92,712,896","6,301,963,440"
11-Mar-16,417.24,423.93,417.01,421.69,"73,969,696","6,454,555,816"
10-Mar-16,414.74,417.51,413.25,417.13,"81,022,896","6,383,105,414"
9-Mar-16,413.89,416.03,411.61,414.86,"70,012,304","6,346,735,710"
8-Mar-16,414.46,416.24,411.09,413.97,"70,311,696","6,331,422,309"
7-Mar-16,407.76,415.92,406.31,414.32,"85,762,400","6,335,164,892"
6-Mar-16,400.52,411.91,395.78,407.71,"91,212,496","6,232,667,872"
5-Mar-16,410.78,411.26,394.04,400.57,"135,384,992","6,122,091,567"
4-Mar-16,421.84,425.18,410.94,410.94,"90,856,096","6,279,024,638"
3-Mar-16,423.91,425.37,419.41,421.65,"100,484,000","6,441,066,887"
2-Mar-16,435.13,435.92,423.99,423.99,"74,955,296","6,475,329,604"
1-Mar-16,437.92,439.65,432.32,435.12,"74,895,800","6,643,686,404"
29-Feb-16,433.44,441.51,431.69,437.7,"60,694,700","6,681,444,705"
28-Feb-16,432.57,435.68,423.82,433.5,"53,033,400","6,615,986,322"
27-Feb-16,432.84,434.23,428.1,432.52,"41,893,600","6,599,515,471"
26-Feb-16,424.63,432.15,421.62,432.15,"61,486,000","6,592,327,507"
25-Feb-16,425.04,427.72,420.42,424.54,"70,798,000","6,474,784,226"
24-Feb-16,420.96,425.55,413.91,424.95,"67,743,696","6,479,395,124"
23-Feb-16,438.26,439.86,417.82,420.74,"85,244,896","6,413,836,323"
22-Feb-16,438.99,439.05,432.92,437.75,"85,385,200","6,671,673,493"
21-Feb-16,437.77,448.05,429.08,438.8,"89,820,704","6,686,294,225"
20-Feb-16,421.6,441.98,421.6,437.16,"93,992,096","6,659,985,887"
19-Feb-16,422.73,423.1,417.6,420.79,"55,711,300","6,408,881,658"
18-Feb-16,416.57,426,415.64,422.37,"76,752,600","6,431,547,586"
17-Feb-16,407.66,421.17,406.78,416.32,"83,193,600","6,337,628,174"
16-Feb-16,401.43,408.95,401.43,407.49,"73,093,104","6,201,590,434"
15-Feb-16,407.57,410.38,397.75,400.18,"74,070,496","6,089,064,891"
14-Feb-16,392.93,407.23,392.93,407.23,"74,469,800","6,194,711,495"
13-Feb-16,384.64,391.86,384.64,391.86,"61,911,700","5,959,279,526"
12-Feb-16,379.69,384.95,379.6,384.26,"67,042,800","5,842,238,586"
11-Feb-16,382.11,383.13,376.4,379.65,"74,375,600","5,770,550,973"
10-Feb-16,376.15,385.48,375.78,381.65,"85,130,896","5,799,042,060"
9-Feb-16,373.42,377.25,372.9,376.03,"55,318,500","5,712,106,127"
8-Feb-16,376.76,379.88,373.33,373.45,"47,671,100","5,671,240,831"
7-Feb-16,376.51,380.87,374.9,376.62,"37,076,300","5,718,023,735"
6-Feb-16,386.59,386.63,372.39,376.52,"49,249,300","5,714,879,155"
5-Feb-16,388.9,391.09,385.57,386.55,"43,825,000","5,865,136,968"
4-Feb-16,370.17,391.61,369.99,389.59,"69,285,504","5,909,517,630"
3-Feb-16,374.65,374.95,368.05,369.95,"45,933,400","5,609,971,377"
2-Feb-16,372.92,375.88,372.92,374.45,"40,378,700","5,676,528,707"
1-Feb-16,369.35,378.07,367.96,373.06,"51,656,700","5,653,747,618"
31-Jan-16,378.29,380.35,367.83,368.77,"37,894,300","5,587,253,351"
30-Jan-16,378.86,380.92,376.49,378.26,"30,284,400","5,729,296,096"
29-Jan-16,380.11,384.38,365.45,379.47,"86,125,296","5,745,985,821"
28-Jan-16,395.15,395.5,379.73,380.29,"59,247,900","5,756,710,303"
27-Jan-16,392.44,396.84,391.78,394.97,"47,424,400","5,977,545,745"
26-Jan-16,392,397.77,390.58,392.15,"58,147,000","5,933,372,928"
25-Jan-16,402.32,402.32,388.55,391.73,"59,062,400","5,925,345,408"
24-Jan-16,388.1,405.48,387.51,402.97,"54,824,800","6,093,787,908"
23-Jan-16,382.43,394.54,381.98,387.49,"56,247,400","5,858,059,876"
22-Jan-16,409.75,410.41,375.28,382.49,"91,546,600","5,780,764,155"
21-Jan-16,419.63,422.88,406.3,410.26,"68,338,000","6,198,658,815"
20-Jan-16,379.74,425.27,376.6,420.23,"121,720,000","6,347,836,794"
19-Jan-16,387.03,387.73,378.97,380.15,"46,819,800","5,740,934,168"
18-Jan-16,381.73,388.1,376.67,387.17,"54,403,900","5,845,656,048"
17-Jan-16,387.15,390.96,380.09,382.3,"45,319,600","5,770,478,451"
16-Jan-16,365.07,390.56,354.91,387.54,"120,352,000","5,848,063,566"
15-Jan-16,430.26,430.26,364.33,364.33,"153,351,008","5,496,598,039"
14-Jan-16,432.29,433.32,427.85,430.31,"43,945,500","6,490,638,885"
13-Jan-16,434.67,435.19,424.44,432.37,"173,888,000","6,520,360,056"
12-Jan-16,448.18,448.18,435.69,435.69,"115,607,000","6,568,800,100"
11-Jan-16,448.7,450.66,443.86,448.43,"40,450,000","6,758,931,030"
10-Jan-16,448.24,448.31,440.35,447.99,"35,995,900","6,750,440,386"
9-Jan-16,453.38,454.64,446.89,447.61,"32,278,000","6,742,767,343"
8-Jan-16,457.54,462.93,447.94,453.23,"56,993,000","6,825,700,454"
7-Jan-16,430.01,458.77,429.08,458.05,"87,562,200","6,896,279,078"
6-Jan-16,431.86,431.86,426.34,429.11,"34,042,500","6,458,942,098"
5-Jan-16,433.07,434.18,429.68,431.96,"34,522,600","6,500,393,256"
4-Jan-16,430.06,434.52,429.08,433.09,"38,477,500","6,515,713,340"
3-Jan-16,433.58,433.74,424.71,430.01,"39,633,800","6,467,429,942"
2-Jan-16,434.62,436.06,431.87,433.44,"30,096,600","6,517,390,487"
1-Jan-16,430.72,436.25,427.52,434.33,"36,278,900","6,529,299,589"
31-Dec-15,425.88,432.92,418.73,430.57,"45,996,600","6,471,217,491"
30-Dec-15,433.3,434.39,422.08,426.62,"46,889,400","6,410,381,455"
29-Dec-15,422.1,432.98,420.63,432.98,"51,596,500","6,504,194,854"
28-Dec-15,423.34,429.77,418.48,422.28,"49,638,600","6,341,733,237"
27-Dec-15,416.51,424.01,408.88,422.82,"53,591,200","6,348,296,234"
26-Dec-15,455.76,457.49,405.76,417.27,"116,166,000","6,262,844,602"
25-Dec-15,454.86,458.3,452.08,455.65,"39,078,500","6,836,936,569"
24-Dec-15,443.09,458.46,443.08,454.98,"57,157,200","6,825,070,740"
23-Dec-15,436.72,444.53,436.62,442.4,"47,161,400","6,634,776,277"
22-Dec-15,437.44,443.69,435.52,436.57,"50,840,400","6,545,633,139"
21-Dec-15,442.84,444.73,427.31,438.64,"77,639,696","6,574,990,256"
20-Dec-15,462.23,462.64,434.34,442.68,"75,409,400","6,633,988,873"
19-Dec-15,463.55,465.58,456.77,462.32,"47,892,700","6,926,346,391"
18-Dec-15,455.85,465.18,454.94,463.62,"60,220,100","6,943,912,954"
17-Dec-15,454.78,457.86,448.86,456.08,"47,978,400","6,829,095,335"
16-Dec-15,465.21,465.21,443.85,454.93,"107,944,000","6,810,202,753"
15-Dec-15,443.88,465.32,443.88,465.32,"83,121,104","6,963,784,692"
14-Dec-15,433.27,447.14,430.46,444.18,"130,496,000","6,645,395,797"
13-Dec-15,431.66,441.68,426.27,433.76,"55,050,600","6,487,293,999"
12-Dec-15,452.33,469.1,410.74,435,"131,969,000","6,504,325,267"
11-Dec-15,415.28,451.94,415.28,451.94,"110,944,000","6,755,795,193"
10-Dec-15,417.99,419.51,411.55,415.48,"52,138,900","6,209,105,142"
9-Dec-15,414.44,423.12,406.29,417.56,"90,917,200","6,238,015,413"
8-Dec-15,395.75,415.56,389.95,415.56,"57,801,400","6,206,381,460"
7-Dec-15,389.98,399.97,385.41,395.54,"63,455,800","5,905,560,136"
6-Dec-15,389.55,402.81,387.09,388.78,"77,762,000","5,803,305,524"
5-Dec-15,363.72,389.79,363.23,388.95,"66,282,200","5,804,247,032"
4-Dec-15,361.26,363.52,355.76,363.18,"35,784,100","5,418,154,665"
3-Dec-15,359.33,370.27,357.41,361.05,"50,714,900","5,384,892,776"
2-Dec-15,361.85,362.23,349.46,359.19,"54,160,500","5,355,891,235"
1-Dec-15,377.41,378.93,356.56,362.49,"60,452,200","5,403,653,927"
30-Nov-15,371.44,382.36,370.38,377.32,"71,701,600","5,623,195,997"
29-Nov-15,357.47,371.94,355.67,371.29,"40,409,300","5,531,872,177"
28-Nov-15,357.14,359.54,352.17,357.38,"36,816,600","5,323,252,537"
27-Nov-15,351.86,363.59,347.87,358.04,"55,179,100","5,331,719,786"
26-Nov-15,328.3,366.76,328.23,352.68,"106,105,000","5,250,750,575"
25-Nov-15,320.05,329.13,316.77,328.21,"41,666,900","4,884,886,822"
24-Nov-15,323.01,323.06,318.12,320.05,"29,362,600","4,762,244,474"
23-Nov-15,324.35,325.12,321.29,323.05,"27,478,900","4,805,632,296"
22-Nov-15,326.98,327.01,321.26,324.54,"23,439,400","4,826,466,938"
21-Nov-15,322.09,328.16,319.6,326.93,"28,200,500","4,860,628,038"
20-Nov-15,326.41,326.47,312.22,322.02,"53,152,900","4,786,301,542"
19-Nov-15,334.68,335.33,325.27,326.15,"45,011,100","4,846,272,452"
18-Nov-15,334.59,336.53,330.64,334.59,"43,783,800","4,970,560,298"
17-Nov-15,330.36,338.35,329.61,335.09,"51,001,600","4,976,765,824"
16-Nov-15,319.73,331.63,315.9,330.75,"47,980,100","4,911,040,461"
15-Nov-15,333.05,334.66,317.49,320.17,"44,213,100","4,752,464,063"
14-Nov-15,336.62,338.18,329.97,332.91,"38,612,000","4,940,266,781"
13-Nov-15,338.5,340.91,326.08,336.75,"52,003,000","4,996,160,115"
12-Nov-15,314.08,345.08,313.36,338.15,"78,477,800","5,015,563,456"
11-Nov-15,339.82,340.58,301,311.08,"107,070,000","4,612,831,323"
10-Nov-15,379.98,381.39,329.11,336.82,"95,797,904","4,993,021,697"
9-Nov-15,374.32,385.28,362.89,380.26,"68,224,400","5,635,560,843"
8-Nov-15,384.28,389.89,368.7,373.37,"51,817,600","5,532,072,311"
7-Nov-15,374.27,390.59,372.43,386.48,"56,625,100","5,725,035,162"
6-Nov-15,388.05,395.84,354.02,374.47,"122,687,000","5,545,657,295"
5-Nov-15,408.08,447.56,374.58,386.35,"151,824,992","5,720,251,077"
4-Nov-15,403.66,495.56,380.55,411.56,"263,900,000","6,092,006,971"
3-Nov-15,361.87,417.9,357.65,403.42,"206,162,000","5,969,855,535"
2-Nov-15,325.94,365.36,323.21,361.19,"101,918,000","5,343,556,482"
1-Nov-15,315.01,327.47,311.88,325.43,"37,001,100","4,813,287,206"
31-Oct-15,328.51,332.78,309.25,314.17,"48,598,100","4,645,486,246"
30-Oct-15,313.94,334.17,313.94,328.02,"78,305,000","4,849,062,146"
29-Oct-15,304.32,318.17,301.82,313.86,"64,495,900","4,638,392,428"
28-Oct-15,293.7,306.33,293.7,304.62,"50,808,100","4,500,730,950"
27-Oct-15,285.18,296.21,285.01,293.79,"46,331,800","4,339,689,442"
26-Oct-15,283.63,285.3,280.51,285.3,"32,108,800","4,213,260,473"
25-Oct-15,281.45,294.06,281.45,283.68,"45,717,100","4,188,180,600"
24-Oct-15,276.5,281.71,276.5,281.65,"25,942,400","4,157,184,875"
23-Oct-15,273.65,278.68,273.54,276.5,"29,442,500","4,080,023,363"
22-Oct-15,266.5,276.51,266.14,274.02,"37,808,600","4,042,524,308"
21-Oct-15,269.31,270.77,263.84,266.27,"25,637,300","3,927,192,474"
20-Oct-15,263.57,270.83,263.23,269.46,"30,889,800","3,973,292,564"
19-Oct-15,261.86,264.82,260.95,263.44,"25,258,800","3,883,581,668"
18-Oct-15,270.91,271.67,260.78,261.64,"22,434,300","3,856,061,829"
17-Oct-15,262.75,273.58,262.37,270.64,"43,199,600","3,987,684,186"
16-Oct-15,254.3,266.14,253.93,262.87,"35,901,500","3,872,283,809"
15-Oct-15,252.11,255.96,252.05,254.32,"25,223,500","3,745,440,578"
14-Oct-15,249.49,254.27,248.9,251.99,"27,462,600","3,710,065,546"
13-Oct-15,245.2,250.24,243.76,249.51,"28,198,500","3,672,589,342"
12-Oct-15,246.88,247.45,245.18,245.31,"17,388,300","3,609,927,997"
11-Oct-15,244.74,247.24,244.15,247.05,"16,827,300","3,634,686,068"
10-Oct-15,243.74,245.32,243.07,244.94,"15,912,700","3,602,763,687"
9-Oct-15,242.5,244.23,242.12,243.93,"17,353,100","3,586,932,176"
8-Oct-15,243.07,244.25,242.18,242.3,"18,515,300","3,562,238,314"
7-Oct-15,246.17,246.68,242.59,242.97,"22,999,200","3,571,170,510"
6-Oct-15,240.36,246.93,240.14,246.06,"27,535,100","3,615,828,118"
5-Oct-15,238.15,240.38,237.04,240.38,"23,335,900","3,531,508,720"
4-Oct-15,238.53,238.97,237.94,238.26,"12,999,000","3,499,387,367"
3-Oct-15,237.2,239.32,236.94,238.73,"16,482,700","3,505,385,987"
2-Oct-15,237.26,238.54,236.6,237.29,"19,677,900","3,483,431,578"
1-Oct-15,236,238.45,235.62,237.55,"20,488,800","3,486,370,082"
30-Sep-15,236.64,237.73,235.63,236.06,"19,743,500","3,463,625,759"
29-Sep-15,239.02,239.8,235.93,236.69,"22,691,300","3,471,967,520"
28-Sep-15,232.84,239.34,232.47,239.14,"24,713,000","3,506,933,730"
27-Sep-15,234.14,234.53,232.48,232.76,"14,179,900","3,412,467,834"
26-Sep-15,235.08,235.4,233.36,234.34,"13,724,100","3,434,809,258"
25-Sep-15,234.36,237.43,233.68,235.14,"22,363,600","3,445,723,754"
24-Sep-15,230.36,235.65,230.29,234.53,"25,097,800","3,435,744,312"
23-Sep-15,230.94,231.84,229.59,230.28,"17,254,100","3,372,747,846"
22-Sep-15,226.97,232.39,225.12,230.62,"25,009,300","3,376,737,583"
21-Sep-15,231.22,231.22,226.52,227.09,"19,678,800","3,324,121,324"
20-Sep-15,231.4,232.37,230.91,231.21,"14,444,700","3,383,764,499"
19-Sep-15,232.86,233.21,231.09,231.49,"12,712,600","3,387,141,915"
18-Sep-15,233.52,234.35,232.18,232.98,"20,242,200","3,408,098,085"
17-Sep-15,229.08,230.29,228.93,229.81,"18,935,400","3,360,247,349"
16-Sep-15,230.25,231.21,227.4,229.09,"20,144,200","3,349,613,966"
15-Sep-15,230.49,259.18,229.82,230.3,"19,177,800","3,366,532,054"
14-Sep-15,230.61,232.44,227.96,230.64,"20,997,800","3,370,579,521"
13-Sep-15,235.24,235.93,229.33,230.51,"18,478,800","3,367,774,557"
12-Sep-15,239.85,240.12,234.75,235.23,"17,962,600","3,435,801,820"
11-Sep-15,238.33,241.17,238.33,240.11,"19,224,700","3,506,204,486"
10-Sep-15,238.34,241.29,235.79,238.48,"21,215,500","3,481,466,104"
9-Sep-15,243.41,244.42,237.82,238.17,"23,635,700","3,475,960,739"
8-Sep-15,239.85,245.78,239.68,243.61,"26,879,200","3,554,439,286"
7-Sep-15,239.93,242.11,238.72,239.85,"21,192,200","3,498,762,116"
6-Sep-15,234.87,242.91,234.68,239.84,"25,473,700","3,497,748,612"
5-Sep-15,230.2,236.14,229.44,235.02,"20,671,400","3,426,594,646"
4-Sep-15,227.21,230.9,227.05,230.3,"20,962,400","3,356,910,010"
3-Sep-15,229.32,229.6,226.67,227.18,"17,482,000","3,310,618,588"
2-Sep-15,228.03,230.58,226.48,229.28,"18,760,400","3,340,404,203"
1-Sep-15,230.26,231.22,226.86,228.12,"20,575,200","3,322,548,147"
31-Aug-15,229.11,231.96,225.91,230.06,"20,710,700","3,349,845,416"
30-Aug-15,229.9,232.07,226.25,228.76,"19,412,600","3,330,085,315"
29-Aug-15,231.55,233.22,227.33,229.78,"17,142,500","3,344,063,019"
28-Aug-15,224.7,235.22,220.93,231.4,"31,336,600","3,366,649,823"
27-Aug-15,226.05,228.64,223.68,224.77,"21,905,400","3,269,360,632"
26-Aug-15,222.08,231.18,220.2,225.83,"31,808,000","3,284,040,048"
25-Aug-15,210.07,226.32,199.57,221.61,"61,089,200","3,221,751,642"
24-Aug-15,228.11,228.14,210.44,210.49,"59,220,700","3,059,460,627"
23-Aug-15,230.38,232.71,225.58,228.17,"18,406,600","3,315,466,697"
22-Aug-15,232.66,234.96,222.7,230.39,"23,205,900","3,346,961,926"
21-Aug-15,235.35,236.43,231.72,232.57,"23,173,800","3,377,704,243"
20-Aug-15,226.9,237.37,226.9,235.35,"32,275,000","3,417,123,139"
19-Aug-15,225.67,237.41,222.77,226.68,"60,869,200","3,290,448,603"
18-Aug-15,257.93,257.99,211.08,211.08,"42,147,200","3,063,104,570"
17-Aug-15,258.49,260.51,257.12,257.98,"21,617,900","3,742,748,055"
16-Aug-15,261.87,262.44,257.04,258.51,"29,717,000","3,749,501,856"
15-Aug-15,265.53,266.67,261.3,261.55,"19,321,100","3,792,757,590"
14-Aug-15,264.13,267.47,261.48,265.68,"27,091,200","3,851,715,726"
13-Aug-15,266.18,266.23,262.84,264.08,"27,685,500","3,827,588,724"
12-Aug-15,270.6,270.67,265.47,266.38,"26,815,400","3,859,888,131"
11-Aug-15,264.34,270.39,264.09,270.39,"25,433,900","3,917,142,819"
10-Aug-15,265.48,267.03,262.6,264.47,"20,979,400","3,830,352,069"
9-Aug-15,261.12,267,260.47,265.08,"23,789,600","3,838,130,130"
8-Aug-15,279.74,279.93,260.71,261,"58,533,000","3,778,049,024"
7-Aug-15,278.74,280.39,276.37,279.58,"42,484,800","4,045,993,359"
6-Aug-15,281.91,281.91,278.4,278.58,"18,792,100","4,030,445,072"
5-Aug-15,284.85,285.5,281.49,281.88,"20,128,000","4,077,254,001"
4-Aug-15,281.23,285.71,281.23,285.22,"21,908,700","4,124,558,889"
3-Aug-15,282.81,285.47,280.23,281.23,"21,474,100","4,065,895,598"
2-Aug-15,280.45,283.03,277.53,282.61,"17,722,200","4,084,832,103"
1-Aug-15,284.69,284.93,278.11,281.6,"18,995,000","4,069,120,370"
31-Jul-15,287.7,288.96,282.34,284.65,"23,629,100","4,112,089,481"
30-Jul-15,289.1,290.13,286.57,287.72,"21,635,800","4,155,381,827"
29-Jul-15,294.48,294.54,288.78,289.59,"24,672,600","4,181,390,010"
28-Jul-15,293.63,296.65,293.42,294.43,"25,453,600","4,250,112,630"
27-Jul-15,292.64,297.77,287.45,293.62,"30,592,000","4,237,522,843"
26-Jul-15,288.64,293.05,287.71,292.69,"16,032,300","4,222,888,242"
25-Jul-15,288.16,290.73,286,288.7,"20,662,200","4,164,295,442"
24-Jul-15,276.01,289.25,275.25,288.28,"37,199,400","4,157,148,934"
23-Jul-15,277.34,278.11,275.72,276.05,"18,531,300","3,979,625,902"
22-Jul-15,275.66,277.67,274.38,277.22,"19,389,800","3,995,572,964"
21-Jul-15,278.88,280.55,275.42,275.83,"22,930,700","3,974,491,489"
20-Jul-15,273.5,278.98,272.96,278.98,"22,711,400","4,018,965,413"
19-Jul-15,274.77,275.67,272.51,273.61,"15,332,500","3,940,581,988"
18-Jul-15,279.33,282.53,274.08,274.9,"25,187,100","3,958,065,833"
17-Jul-15,278.09,280.28,272.04,279.47,"27,591,400","4,022,845,730"
16-Jul-15,286.04,291.18,275.24,278.09,"49,482,600","4,001,916,229"
15-Jul-15,288.05,293.25,285.37,285.83,"27,486,600","4,112,343,300"
14-Jul-15,292.03,296.15,286.64,287.46,"28,727,200","4,134,767,190"
13-Jul-15,310.83,310.95,281.01,292.05,"62,053,900","4,199,736,520"
12-Jul-15,293.14,314.39,292.51,310.87,"56,405,000","4,469,117,252"
11-Jul-15,284.88,298.51,283.53,293.11,"41,109,900","4,212,919,911"
10-Jul-15,269.16,294.59,268.8,284.89,"100,390,000","4,093,705,987"
9-Jul-15,270.83,272.33,267.09,269.23,"40,301,200","3,867,547,719"
8-Jul-15,265.98,272.97,264.39,270.79,"36,980,200","3,889,020,940"
7-Jul-15,269.96,271.34,264.83,266.21,"28,857,600","3,822,200,106"
6-Jul-15,271.11,277.42,267.6,269.03,"49,154,800","3,861,831,490"
5-Jul-15,260.8,274.51,258.7,271.91,"44,156,100","3,901,985,539"
4-Jul-15,256.49,261.46,254.2,260.89,"15,620,400","3,742,827,088"
3-Jul-15,255.46,257.08,253.51,256.34,"19,033,800","3,676,575,981"
2-Jul-15,258.55,261.63,254.12,255.41,"21,551,900","3,662,295,200"
1-Jul-15,263.35,265.17,255.77,258.62,"27,029,800","3,707,306,173"
30-Jun-15,257.04,267.87,255.95,263.07,"44,533,800","3,770,229,522"
29-Jun-15,248.72,257.17,248.58,257.06,"34,742,900","3,683,193,712"
28-Jun-15,250.96,251.17,247.43,249.01,"15,137,600","3,566,939,394"
27-Jun-15,243.55,251.34,243.12,250.99,"20,488,600","3,594,402,691"
26-Jun-15,242.6,243.75,241.55,243.59,"13,983,500","3,487,699,724"
25-Jun-15,240.37,243.33,240.37,242.8,"16,133,100","3,475,370,256"
24-Jun-15,244.28,244.34,240.51,240.51,"17,344,900","3,441,763,637"
23-Jun-15,246.93,247.3,243.13,244.3,"15,108,700","3,494,929,113"
22-Jun-15,243.97,247.92,243.78,246.99,"17,692,500","3,532,599,174"
21-Jun-15,245.1,245.22,241.88,243.94,"10,600,900","3,488,106,467"
20-Jun-15,244.53,245.83,240.63,245.21,"20,608,100","3,505,477,188"
